clip,slice_order,frame_idx,frame_name,timestamp_ns,rgb_path,depth_path,stereo_left_path,stereo_right_path,gaze_x,gaze_y,has_hands,source_archive,split,notes,pose_00,pose_01,pose_02,pose_03,pose_04,pose_05,pose_06,pose_07,pose_08,pose_09,pose_10,pose_11,pose_12,pose_13,pose_14,pose_15
10_assy_0_1,2200,2200,002200.jpg,220000000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002200.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002200.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002200.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002200.jpg,643,497,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7578716511167174,-0.5609813476677344,-0.33306228847246117,-0.186,-0.0757207644413217,0.5827010368602293,-0.8091513254481113,-0.029,0.647994541848959,-0.5880131199309299,-0.484090533395409,-0.158,0.0,0.0,0.0,1.0
10_assy_0_1,2201,2201,002201.jpg,220100000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002201.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002201.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002201.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002201.jpg,646,498,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.755029434178772,-0.5641802141765435,-0.3341126149300456,-0.186,-0.0770399005361531,0.5823593701623109,-0.8092727708934339,-0.029,0.6511492972038463,-0.5852847596818717,-0.48316285332698206,-0.157,0.0,0.0,0.0,1.0
10_assy_0_1,2202,2202,002202.jpg,220200000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002202.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002202.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002202.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002202.jpg,647,499,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7568886842529704,-0.5617478252013028,-0.33400434208467084,-0.186,-0.07829351977139014,0.5853240058698695,-0.807010491204579,-0.029,0.6488371478357371,-0.5846667333054408,-0.48700633112345715,-0.157,0.0,0.0,0.0,1.0
10_assy_0_1,2203,2203,002203.jpg,220300000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002203.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002203.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002203.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002203.jpg,642,501,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7557496922065571,-0.5608334525490808,-0.3380950180519851,-0.186,-0.07616093023366775,0.588056219987547,-0.8052263003900829,-0.029,0.6504167244433653,-0.582799897594222,-0.48713690470803767,-0.156,0.0,0.0,0.0,1.0
10_assy_0_1,2204,2204,002204.jpg,220400000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002204.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002204.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002204.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002204.jpg,641,507,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7570537575245518,-0.5578968651223578,-0.340030434085837,-0.187,-0.07227604308087626,0.5887572983449845,-0.8050720571738199,-0.028,0.6493425766223314,-0.5849067716586642,-0.4860435028403434,-0.156,0.0,0.0,0.0,1.0
10_assy_0_1,2205,2205,002205.jpg,220500000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002205.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002205.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002205.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002205.jpg,642,514,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7553385339670571,-0.5603172428936264,-0.3398651003274417,-0.188,-0.0748385667126424,0.5889722511020622,-0.8046806051870311,-0.029,0.6510475313192536,-0.5823712516495423,-0.48680677605724737,-0.157,0.0,0.0,0.0,1.0
10_assy_0_1,2206,2206,002206.jpg,220600000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002206.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002206.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002206.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002206.jpg,645,516,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7555815810132066,-0.5622537728792165,-0.33610589003566943,-0.189,-0.07640349422332365,0.5852375249048826,-0.807254325174956,-0.029,0.6505835691931126,-0.5842668348676772,-0.4851528472241061,-0.156,0.0,0.0,0.0,1.0
10_assy_0_1,2207,2207,002207.jpg,220700000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002207.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002207.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002207.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002207.jpg,634,510,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7522891288166171,-0.5666844806982995,-0.3360502432673335,-0.189,-0.07736857795714495,0.5825266987848138,-0.8091209726287881,-0.03,0.6542745370326011,-0.5826931821624187,-0.4820720751632581,-0.155,0.0,0.0,0.0,1.0
10_assy_0_1,2208,2208,002208.jpg,220800000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002208.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002208.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002208.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002208.jpg,639,502,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7515846609965785,-0.5670272624778732,-0.3370468527690287,-0.189,-0.07807071664897391,0.5838316679831127,-0.8081123354224783,-0.03,0.6550003515698093,-0.5810513463256974,-0.48306715100130815,-0.155,0.0,0.0,0.0,1.0
10_assy_0_1,2209,2209,002209.jpg,220900000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002209.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002209.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002209.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002209.jpg,642,507,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7523287580405399,-0.5648837528381598,-0.33898050918106704,-0.189,-0.07886118625889196,0.5880734882714024,-0.8049537164919143,-0.03,0.6540507267231028,-0.5788574247358167,-0.48697199991498413,-0.155,0.0,0.0,0.0,1.0
10_assy_0_1,2210,2210,002210.jpg,221000000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002210.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002210.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002210.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002210.jpg,641,507,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7545274543016766,-0.561978585381844,-0.33892239565607496,-0.19,-0.07816665722279523,0.5897201850826223,-0.8038159472197176,-0.029,0.65159672682085,-0.5800087696564074,-0.4888880574507984,-0.155,0.0,0.0,0.0,1.0
10_assy_0_1,2211,2211,002211.jpg,221100000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002211.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002211.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002211.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002211.jpg,640,511,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7550425874577608,-0.5629815887051816,-0.33609882758510123,-0.19,-0.08100207854795018,0.5887634049743293,-0.8042364802929208,-0.03,0.6506530215068562,-0.580008089376367,-0.4901441235616059,-0.154,0.0,0.0,0.0,1.0
10_assy_0_1,2212,2212,002212.jpg,221200000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002212.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002212.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002212.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002212.jpg,641,515,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7573432755431608,-0.5611772260297365,-0.3339330531335974,-0.19,-0.08342978339429113,0.5903295147690069,-0.802839046905026,-0.029,0.6476655265122095,-0.5801647912258715,-0.4939009827784344,-0.153,0.0,0.0,0.0,1.0
10_assy_0_1,2213,2213,002213.jpg,221300000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002213.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002213.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002213.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002213.jpg,653,527,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7572430533848138,-0.5601076602634661,-0.33594994718652604,-0.191,-0.08591694051868184,0.5953213133713896,-0.7988809756012927,-0.029,0.6474575178591668,-0.5760832776256827,-0.4989256656133229,-0.153,0.0,0.0,0.0,1.0
10_assy_0_1,2214,2214,002214.jpg,221400000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002214.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002214.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002214.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002214.jpg,653,535,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7597506085309752,-0.5566072380439586,-0.33610622635394444,-0.19,-0.0889649563287402,0.601041220735243,-0.7942510229911663,-0.028,0.6440995648051924,-0.5735310222944919,-0.5061599718306425,-0.152,0.0,0.0,0.0,1.0
10_assy_0_1,2215,2215,002215.jpg,221500000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002215.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002215.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002215.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002215.jpg,649,543,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7644790611641213,-0.5520105880289979,-0.3329505605123734,-0.189,-0.09112886183714398,0.6038358822017492,-0.7918824141915907,-0.027,0.6381749725442784,-0.5750361189260333,-0.5119239849319374,-0.152,0.0,0.0,0.0,1.0
10_assy_0_1,2216,2216,002216.jpg,221600000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002216.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002216.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002216.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002216.jpg,644,555,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7662144704706246,-0.5519438481427911,-0.32904919653259734,-0.188,-0.09423389676691563,0.6030492224265952,-0.7921184305587147,-0.027,0.6356377568564838,-0.5759250158032786,-0.5140768602363375,-0.152,0.0,0.0,0.0,1.0
10_assy_0_1,2217,2217,002217.jpg,221700000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002217.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002217.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002217.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002217.jpg,643,564,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7630293711099495,-0.5521854793368516,-0.3359722834298784,-0.186,-0.09101636993786712,0.6063983673419758,-0.7899348330642975,-0.025,0.6399235885845187,-0.5721645012533702,-0.5129576827366893,-0.151,0.0,0.0,0.0,1.0
10_assy_0_1,2218,2218,002218.jpg,221800000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002218.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002218.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002218.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002218.jpg,640,564,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7657935574833091,-0.5459298115250516,-0.33988360979205723,-0.185,-0.08777879510356389,0.612308569026495,-0.7857309332251675,-0.025,0.6370675870323528,-0.5718731128361848,-0.5168230184190987,-0.152,0.0,0.0,0.0,1.0
10_assy_0_1,2219,2219,002219.jpg,221900000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002219.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002219.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002219.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002219.jpg,634,566,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7715897147031422,-0.5419029025621244,-0.33315245212825395,-0.184,-0.0897394408229287,0.6112160270418546,-0.7863598419603832,-0.025,0.6297587990057082,-0.576850251349443,-0.5202380633834597,-0.153,0.0,0.0,0.0,1.0
10_assy_0_1,2220,2220,002220.jpg,222000000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002220.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002220.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002220.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002220.jpg,627,567,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7734958556275574,-0.541836052291125,-0.32881279440520883,-0.184,-0.09325334702147726,0.6104420299701274,-0.7865521860088126,-0.026,0.6269034810848356,-0.5777319624908417,-0.5227024056958183,-0.154,0.0,0.0,0.0,1.0
10_assy_0_1,2221,2221,002221.jpg,222100000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002221.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002221.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002221.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002221.jpg,619,563,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7790117872483975,-0.5373978052335678,-0.32302358158221467,-0.184,-0.09537870394395681,0.6107509242294346,-0.7860573842836556,-0.026,0.6197124641009154,-0.5815383972559643,-0.5270384752130871,-0.156,0.0,0.0,0.0,1.0
10_assy_0_1,2222,2222,002222.jpg,222200000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002222.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002222.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002222.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002222.jpg,600,563,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7825165347103804,-0.5358624978562251,-0.3170477192728961,-0.184,-0.09809405274325883,0.6089516159885416,-0.7871184702453289,-0.026,0.6148539905711441,-0.5848327220464251,-0.5290796324774828,-0.157,0.0,0.0,0.0,1.0
10_assy_0_1,2223,2223,002223.jpg,222300000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002223.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002223.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002223.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002223.jpg,585,563,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7827323126803397,-0.536707456085765,-0.3150797252570111,-0.184,-0.10034747563395695,0.6084799296269752,-0.7871991865945008,-0.026,0.6142153619211908,-0.5845487848102142,-0.5301341409086219,-0.158,0.0,0.0,0.0,1.0
10_assy_0_1,2224,2224,002224.jpg,222400000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002224.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002224.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002224.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002224.jpg,578,559,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7843100594462977,-0.5338166101457253,-0.31606574851424774,-0.184,-0.09613689792980447,0.6079105827748258,-0.7881639551557823,-0.027,0.6128747241547651,-0.5877793379176393,-0.5281098582769709,-0.159,0.0,0.0,0.0,1.0
10_assy_0_1,2225,2225,002225.jpg,222500000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002225.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002225.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002225.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002225.jpg,580,558,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7860422283915637,-0.5330561147279806,-0.31303161779017585,-0.183,-0.09594672186907391,0.6054487037657749,-0.7900798020902202,-0.027,0.6106814568560301,-0.591001730673822,-0.5270532350652481,-0.16,0.0,0.0,0.0,1.0
10_assy_0_1,2226,2226,002226.jpg,222600000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002226.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002226.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002226.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002226.jpg,635,558,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7875823783559789,-0.530826642877672,-0.31294899347075766,-0.183,-0.09338689064220637,0.6048155042564443,-0.7908710985155569,-0.027,0.6090918534665526,-0.5936508073120458,-0.5259142829572477,-0.16,0.0,0.0,0.0,1.0
10_assy_0_1,2227,2227,002227.jpg,222700000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002227.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002227.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002227.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002227.jpg,636,561,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7882360946672403,-0.5298076475571559,-0.313029895782639,-0.182,-0.0911382490196945,0.6035809715804787,-0.7920756468365818,-0.027,0.6085866237680233,-0.5958136179510484,-0.5240500491696577,-0.159,0.0,0.0,0.0,1.0
10_assy_0_1,2228,2228,002228.jpg,222800000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002228.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002228.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002228.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002228.jpg,634,557,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7871669562451551,-0.52895671331286,-0.3171324304403365,-0.182,-0.08893900904962587,0.606191631142747,-0.7903300316967377,-0.027,0.6102934012956461,-0.5939162413789951,-0.5242189071001147,-0.159,0.0,0.0,0.0,1.0
10_assy_0_1,2229,2229,002229.jpg,222900000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002229.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002229.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002229.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002229.jpg,637,559,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7873881054704054,-0.529315835599889,-0.315982147512984,-0.182,-0.08949087543371655,0.6052942071246752,-0.7909553122872479,-0.027,0.6099273354899196,-0.5945112858512464,-0.5239703965088722,-0.159,0.0,0.0,0.0,1.0
10_assy_0_1,2230,2230,002230.jpg,223000000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/002230.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/002230.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/002230.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/002230.jpg,638,556,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.7886145087427049,-0.5269469285539615,-0.31688182511473945,-0.181,-0.08717559760007068,0.605958600291429,-0.7907051219740029,-0.027,0.6086769026204072,-0.5959371688528904,-0.5238046572874557,-0.16,0.0,0.0,0.0,1.0
